timestamp,total_gb,used_gb,available_gb,usage_percent,cached_gb
1754586774,2014.0,57.0,1957.0,2.8,1054.0
1754586779,2014.0,56.0,1958.0,2.8,1054.0
1754586784,2014.0,46.0,1968.0,2.3,1054.0
1754586789,2014.0,46.0,1968.0,2.3,1054.0
1754586794,2014.0,45.0,1968.0,2.2,1054.0
1754586799,2014.0,45.0,1968.0,2.2,1054.0
1754586804,2014.0,45.0,1968.0,2.2,1054.0
1754586809,2014.0,45.0,1968.0,2.2,1054.0
1754586814,2014.0,45.0,1968.0,2.2,1054.0
1754586819,2014.0,46.0,1968.0,2.3,1054.0
1754586824,2014.0,46.0,1968.0,2.3,1054.0
1754586829,2014.0,47.0,1967.0,2.3,1054.0
1754586834,2014.0,48.0,1966.0,2.4,1054.0
1754586839,2014.0,48.0,1965.0,2.4,1054.0
1754586844,2014.0,47.0,1967.0,2.3,1054.0
1754586849,2014.0,47.0,1967.0,2.3,1054.0
1754586854,2014.0,48.0,1966.0,2.4,1054.0
1754586859,2014.0,49.0,1965.0,2.4,1054.0
1754586864,2014.0,49.0,1965.0,2.4,1054.0
1754586869,2014.0,49.0,1965.0,2.4,1054.0
1754586874,2014.0,53.0,1961.0,2.6,1054.0
1754586879,2014.0,54.0,1960.0,2.7,1054.0
1754586884,2014.0,54.0,1959.0,2.7,1054.0
1754586889,2014.0,55.0,1959.0,2.7,1054.0
1754586894,2014.0,56.0,1958.0,2.8,1054.0
1754586899,2014.0,57.0,1957.0,2.8,1054.0
1754586904,2014.0,57.0,1957.0,2.8,1054.0
1754586909,2014.0,57.0,1956.0,2.8,1054.0
1754586914,2014.0,58.0,1956.0,2.9,1054.0
1754586919,2014.0,58.0,1956.0,2.9,1054.0
1754586924,2014.0,58.0,1956.0,2.9,1054.0
1754586929,2014.0,56.0,1957.0,2.8,1054.0
1754586934,2014.0,46.0,1968.0,2.3,1054.0
1754586939,2014.0,46.0,1968.0,2.3,1054.0
1754586944,2014.0,46.0,1968.0,2.3,1054.0
1754586949,2014.0,46.0,1968.0,2.3,1054.0
1754586954,2014.0,46.0,1968.0,2.3,1054.0
1754586959,2014.0,46.0,1968.0,2.3,1054.0
1754586964,2014.0,46.0,1968.0,2.3,1054.0
1754586969,2014.0,46.0,1968.0,2.3,1054.0
1754586974,2014.0,46.0,1968.0,2.3,1054.0
1754586979,2014.0,47.0,1967.0,2.3,1054.0
1754586984,2014.0,47.0,1967.0,2.3,1054.0
1754586989,2014.0,48.0,1966.0,2.4,1054.0
1754586994,2014.0,48.0,1966.0,2.4,1054.0
1754586999,2014.0,47.0,1967.0,2.3,1054.0
1754587004,2014.0,48.0,1966.0,2.4,1054.0
1754587009,2014.0,49.0,1965.0,2.4,1054.0
1754587014,2014.0,50.0,1964.0,2.5,1054.0
1754587019,2014.0,49.0,1964.0,2.4,1054.0
1754587024,2014.0,49.0,1964.0,2.4,1054.0
1754587029,2014.0,50.0,1964.0,2.5,1054.0
1754587034,2014.0,53.0,1960.0,2.6,1054.0
1754587039,2014.0,54.0,1960.0,2.7,1054.0
1754587044,2014.0,55.0,1959.0,2.7,1054.0
1754587049,2014.0,55.0,1958.0,2.7,1054.0
1754587054,2014.0,56.0,1958.0,2.8,1054.0
1754587059,2014.0,57.0,1957.0,2.8,1054.0
1754587064,2014.0,57.0,1957.0,2.8,1052.0
1754587069,2014.0,57.0,1957.0,2.8,1052.0
1754587074,2014.0,57.0,1957.0,2.8,1052.0
1754587079,2014.0,57.0,1957.0,2.8,1052.0
1754587084,2014.0,57.0,1957.0,2.8,1052.0
1754587089,2014.0,57.0,1957.0,2.8,1052.0
1754587094,2014.0,57.0,1957.0,2.8,1052.0
1754587099,2014.0,57.0,1957.0,2.8,1052.0
1754587104,2014.0,57.0,1957.0,2.8,1052.0
1754587109,2014.0,57.0,1957.0,2.8,1052.0
1754587114,2014.0,57.0,1957.0,2.8,1052.0
1754587119,2014.0,57.0,1957.0,2.8,1052.0
1754587124,2014.0,57.0,1957.0,2.8,1052.0
1754587129,2014.0,57.0,1957.0,2.8,1052.0
1754587134,2014.0,57.0,1957.0,2.8,1052.0
1754587139,2014.0,57.0,1957.0,2.8,1052.0
1754587144,2014.0,57.0,1957.0,2.8,1052.0
1754587149,2014.0,57.0,1957.0,2.8,1052.0
1754587154,2014.0,57.0,1957.0,2.8,1052.0
1754587159,2014.0,57.0,1957.0,2.8,1052.0
1754587164,2014.0,57.0,1957.0,2.8,1052.0
1754587169,2014.0,57.0,1957.0,2.8,1052.0
1754587174,2014.0,57.0,1957.0,2.8,1052.0
1754587179,2014.0,56.0,1958.0,2.8,1052.0
1754587184,2014.0,56.0,1958.0,2.8,1052.0
1754587189,2014.0,45.0,1969.0,2.2,1052.0
1754587194,2014.0,45.0,1969.0,2.2,1052.0
1754587199,2014.0,45.0,1969.0,2.2,1052.0
1754587204,2014.0,45.0,1969.0,2.2,1052.0
1754587209,2014.0,45.0,1969.0,2.2,1052.0
1754587214,2014.0,45.0,1969.0,2.2,1052.0
1754587219,2014.0,45.0,1969.0,2.2,1052.0
1754587224,2014.0,45.0,1969.0,2.2,1052.0
1754587229,2014.0,46.0,1968.0,2.3,1052.0
1754587234,2014.0,47.0,1967.0,2.3,1052.0
1754587239,2014.0,47.0,1967.0,2.3,1052.0
1754587244,2014.0,48.0,1966.0,2.4,1052.0
1754587249,2014.0,48.0,1966.0,2.4,1052.0
1754587254,2014.0,46.0,1967.0,2.3,1052.0
1754587259,2014.0,47.0,1967.0,2.3,1052.0
1754587264,2014.0,48.0,1966.0,2.4,1052.0
1754587269,2014.0,49.0,1965.0,2.4,1052.0
1754587274,2014.0,49.0,1965.0,2.4,1052.0
1754587279,2014.0,49.0,1965.0,2.4,1052.0
1754587284,2014.0,53.0,1961.0,2.6,1052.0
1754587289,2014.0,53.0,1960.0,2.6,1052.0
1754587294,2014.0,54.0,1960.0,2.7,1052.0
1754587299,2014.0,55.0,1959.0,2.7,1052.0
1754587304,2014.0,55.0,1959.0,2.7,1052.0
1754587309,2014.0,56.0,1958.0,2.8,1052.0
1754587314,2014.0,57.0,1957.0,2.8,1052.0
1754587319,2014.0,57.0,1957.0,2.8,1052.0
1754587324,2014.0,57.0,1957.0,2.8,1052.0
1754587329,2014.0,57.0,1957.0,2.8,1052.0
1754587334,2014.0,57.0,1957.0,2.8,1052.0
1754587339,2014.0,57.0,1957.0,2.8,1052.0
1754587344,2014.0,57.0,1957.0,2.8,1052.0
1754587349,2014.0,57.0,1957.0,2.8,1052.0
1754587354,2014.0,57.0,1957.0,2.8,1052.0
1754587359,2014.0,57.0,1957.0,2.8,1052.0
1754587364,2014.0,57.0,1957.0,2.8,1052.0
1754587369,2014.0,57.0,1957.0,2.8,1052.0
1754587374,2014.0,57.0,1957.0,2.8,1052.0
1754587379,2014.0,57.0,1957.0,2.8,1052.0
1754587384,2014.0,57.0,1957.0,2.8,1052.0
1754587389,2014.0,57.0,1957.0,2.8,1052.0
1754587394,2014.0,57.0,1957.0,2.8,1052.0
1754587399,2014.0,57.0,1957.0,2.8,1052.0
1754587404,2014.0,57.0,1957.0,2.8,1052.0
1754587409,2014.0,57.0,1957.0,2.8,1052.0
1754587414,2014.0,57.0,1957.0,2.8,1052.0
1754587419,2014.0,57.0,1957.0,2.8,1052.0
1754587424,2014.0,57.0,1957.0,2.8,1052.0
1754587429,2014.0,57.0,1957.0,2.8,1052.0
1754587434,2014.0,56.0,1958.0,2.8,1052.0
1754587439,2014.0,45.0,1969.0,2.2,1052.0
1754587444,2014.0,45.0,1969.0,2.2,1052.0
1754587449,2014.0,45.0,1969.0,2.2,1052.0
1754587454,2014.0,45.0,1969.0,2.2,1052.0
1754587459,2014.0,45.0,1969.0,2.2,1052.0
1754587464,2014.0,45.0,1969.0,2.2,1052.0
1754587469,2014.0,45.0,1969.0,2.2,1052.0
1754587474,2014.0,45.0,1969.0,2.2,1052.0
1754587479,2014.0,45.0,1968.0,2.2,1052.0
1754587484,2014.0,46.0,1968.0,2.3,1052.0
1754587489,2014.0,47.0,1967.0,2.3,1052.0
1754587494,2014.0,47.0,1967.0,2.3,1052.0
1754587499,2014.0,48.0,1966.0,2.4,1052.0
1754587504,2014.0,47.0,1967.0,2.3,1052.0
1754587509,2014.0,47.0,1967.0,2.3,1052.0
1754587514,2014.0,47.0,1967.0,2.3,1052.0
1754587519,2014.0,48.0,1966.0,2.4,1052.0
1754587524,2014.0,49.0,1965.0,2.4,1052.0
1754587529,2014.0,49.0,1965.0,2.4,1052.0
1754587534,2014.0,49.0,1965.0,2.4,1052.0
1754587539,2014.0,53.0,1961.0,2.6,1052.0
1754587544,2014.0,53.0,1961.0,2.6,1052.0
1754587549,2014.0,54.0,1960.0,2.7,1052.0
1754587554,2014.0,55.0,1959.0,2.7,1052.0
1754587559,2014.0,55.0,1959.0,2.7,1052.0
1754587564,2014.0,56.0,1958.0,2.8,1052.0
1754587569,2014.0,57.0,1957.0,2.8,1052.0
1754587574,2014.0,57.0,1957.0,2.8,1052.0
1754587579,2014.0,57.0,1957.0,2.8,1052.0
1754587584,2014.0,57.0,1957.0,2.8,1052.0
1754587589,2014.0,57.0,1957.0,2.8,1052.0
1754587594,2014.0,57.0,1957.0,2.8,1052.0
1754587599,2014.0,56.0,1958.0,2.8,1052.0
1754587604,2014.0,45.0,1969.0,2.2,1052.0
1754587609,2014.0,45.0,1969.0,2.2,1052.0
1754587614,2014.0,45.0,1969.0,2.2,1052.0
1754587619,2014.0,45.0,1969.0,2.2,1052.0
1754587624,2014.0,45.0,1969.0,2.2,1052.0
1754587629,2014.0,45.0,1969.0,2.2,1052.0
1754587634,2014.0,45.0,1969.0,2.2,1052.0
1754587639,2014.0,45.0,1969.0,2.2,1052.0
1754587644,2014.0,45.0,1969.0,2.2,1052.0
1754587649,2014.0,46.0,1968.0,2.3,1052.0
1754587654,2014.0,47.0,1967.0,2.3,1052.0
1754587659,2014.0,47.0,1967.0,2.3,1052.0
1754587664,2014.0,48.0,1966.0,2.4,1052.0
1754587669,2014.0,48.0,1966.0,2.4,1052.0
1754587674,2014.0,46.0,1967.0,2.3,1052.0
1754587679,2014.0,47.0,1967.0,2.3,1052.0
1754587684,2014.0,48.0,1966.0,2.4,1052.0
1754587689,2014.0,49.0,1965.0,2.4,1052.0
1754587694,2014.0,49.0,1965.0,2.4,1052.0
1754587699,2014.0,49.0,1965.0,2.4,1052.0
1754587704,2014.0,53.0,1961.0,2.6,1052.0
1754587709,2014.0,53.0,1961.0,2.6,1052.0
1754587714,2014.0,54.0,1960.0,2.7,1052.0
1754587719,2014.0,54.0,1960.0,2.7,1052.0
1754587724,2014.0,55.0,1959.0,2.7,1052.0
1754587729,2014.0,56.0,1958.0,2.8,1052.0
1754587734,2014.0,57.0,1957.0,2.8,1052.0
1754587739,2014.0,57.0,1957.0,2.8,1052.0
1754587744,2014.0,57.0,1957.0,2.8,1052.0
1754587749,2014.0,57.0,1957.0,2.8,1052.0
1754587754,2014.0,57.0,1957.0,2.8,1052.0
1754587759,2014.0,57.0,1957.0,2.8,1052.0
1754587764,2014.0,56.0,1958.0,2.8,1052.0
1754587769,2014.0,45.0,1969.0,2.2,1052.0
1754587774,2014.0,45.0,1969.0,2.2,1052.0
1754587779,2014.0,45.0,1969.0,2.2,1052.0
1754587784,2014.0,45.0,1969.0,2.2,1052.0
1754587789,2014.0,45.0,1969.0,2.2,1052.0
1754587794,2014.0,45.0,1969.0,2.2,1052.0
1754587799,2014.0,45.0,1969.0,2.2,1052.0
1754587804,2014.0,45.0,1969.0,2.2,1052.0
1754587809,2014.0,45.0,1969.0,2.2,1052.0
1754587814,2014.0,46.0,1968.0,2.3,1052.0
1754587819,2014.0,47.0,1967.0,2.3,1052.0
1754587824,2014.0,48.0,1966.0,2.4,1052.0
1754587829,2014.0,48.0,1966.0,2.4,1052.0
1754587834,2014.0,47.0,1967.0,2.3,1052.0
1754587839,2014.0,47.0,1967.0,2.3,1052.0
1754587844,2014.0,48.0,1966.0,2.4,1052.0
1754587849,2014.0,49.0,1965.0,2.4,1052.0
1754587854,2014.0,49.0,1965.0,2.4,1052.0
1754587859,2014.0,49.0,1964.0,2.4,1052.0
1754587864,2014.0,54.0,1960.0,2.7,1052.0
1754587869,2014.0,54.0,1960.0,2.7,1052.0
1754587874,2014.0,54.0,1959.0,2.7,1052.0
1754587879,2014.0,55.0,1959.0,2.7,1052.0
1754587884,2014.0,56.0,1958.0,2.8,1052.0
1754587889,2014.0,57.0,1957.0,2.8,1052.0
1754587894,2014.0,57.0,1957.0,2.8,1052.0
1754587899,2014.0,57.0,1957.0,2.8,1052.0
1754587904,2014.0,57.0,1957.0,2.8,1052.0
1754587909,2014.0,57.0,1957.0,2.8,1052.0
1754587914,2014.0,57.0,1957.0,2.8,1052.0
1754587919,2014.0,57.0,1957.0,2.8,1052.0
1754587924,2014.0,57.0,1957.0,2.8,1052.0
1754587929,2014.0,57.0,1957.0,2.8,1052.0
1754587934,2014.0,57.0,1957.0,2.8,1052.0
1754587939,2014.0,57.0,1957.0,2.8,1052.0
1754587944,2014.0,57.0,1957.0,2.8,1052.0
1754587949,2014.0,57.0,1957.0,2.8,1052.0
1754587954,2014.0,57.0,1957.0,2.8,1052.0
1754587959,2014.0,57.0,1957.0,2.8,1052.0
1754587964,2014.0,57.0,1957.0,2.8,1052.0
1754587969,2014.0,57.0,1957.0,2.8,1052.0
1754587974,2014.0,57.0,1957.0,2.8,1052.0
1754587979,2014.0,57.0,1957.0,2.8,1052.0
1754587984,2014.0,57.0,1957.0,2.8,1052.0
1754587989,2014.0,57.0,1957.0,2.8,1052.0
1754587994,2014.0,57.0,1957.0,2.8,1052.0
1754587999,2014.0,57.0,1957.0,2.8,1052.0
1754588004,2014.0,57.0,1957.0,2.8,1052.0
1754588009,2014.0,57.0,1957.0,2.8,1052.0
1754588015,2014.0,57.0,1957.0,2.8,1052.0
1754588020,2014.0,57.0,1957.0,2.8,1052.0
1754588025,2014.0,57.0,1957.0,2.8,1052.0
1754588030,2014.0,57.0,1957.0,2.8,1052.0
1754588035,2014.0,57.0,1957.0,2.8,1052.0
1754588040,2014.0,56.0,1958.0,2.8,1052.0
1754588045,2014.0,45.0,1969.0,2.2,1052.0
1754588050,2014.0,45.0,1969.0,2.2,1052.0
1754588055,2014.0,45.0,1969.0,2.2,1052.0
1754588060,2014.0,45.0,1968.0,2.2,1052.0
1754588065,2014.0,45.0,1969.0,2.2,1052.0
1754588070,2014.0,45.0,1969.0,2.2,1052.0
1754588075,2014.0,45.0,1969.0,2.2,1052.0
1754588080,2014.0,45.0,1969.0,2.2,1052.0
1754588085,2014.0,46.0,1968.0,2.3,1052.0
1754588090,2014.0,47.0,1967.0,2.3,1052.0
1754588095,2014.0,47.0,1967.0,2.3,1052.0
1754588100,2014.0,48.0,1966.0,2.4,1052.0
1754588105,2014.0,48.0,1966.0,2.4,1052.0
1754588110,2014.0,47.0,1967.0,2.3,1052.0
1754588115,2014.0,48.0,1966.0,2.4,1052.0
1754588120,2014.0,50.0,1964.0,2.5,1052.0
1754588125,2014.0,49.0,1964.0,2.4,1052.0
1754588130,2014.0,49.0,1964.0,2.4,1052.0
1754588135,2014.0,49.0,1964.0,2.4,1052.0
1754588140,2014.0,54.0,1960.0,2.7,1052.0
1754588145,2014.0,54.0,1960.0,2.7,1052.0
1754588150,2014.0,55.0,1959.0,2.7,1052.0
1754588155,2014.0,56.0,1958.0,2.8,1052.0
1754588160,2014.0,57.0,1957.0,2.8,1052.0
1754588165,2014.0,57.0,1957.0,2.8,1052.0
1754588170,2014.0,57.0,1957.0,2.8,1052.0
1754588175,2014.0,57.0,1956.0,2.8,1052.0
1754588180,2014.0,57.0,1956.0,2.8,1052.0
1754588185,2014.0,57.0,1956.0,2.8,1052.0
1754588190,2014.0,57.0,1957.0,2.8,1052.0
1754588195,2014.0,57.0,1957.0,2.8,1052.0
1754588200,2014.0,57.0,1957.0,2.8,1052.0
1754588205,2014.0,57.0,1957.0,2.8,1052.0
1754588210,2014.0,57.0,1957.0,2.8,1052.0
1754588215,2014.0,57.0,1957.0,2.8,1052.0
1754588220,2014.0,57.0,1957.0,2.8,1052.0
1754588225,2014.0,57.0,1957.0,2.8,1052.0
1754588230,2014.0,57.0,1957.0,2.8,1052.0
1754588235,2014.0,57.0,1957.0,2.8,1052.0
1754588240,2014.0,57.0,1957.0,2.8,1052.0
1754588245,2014.0,57.0,1957.0,2.8,1052.0
1754588250,2014.0,57.0,1957.0,2.8,1052.0
1754588255,2014.0,57.0,1957.0,2.8,1052.0
1754588260,2014.0,57.0,1957.0,2.8,1052.0
1754588265,2014.0,57.0,1957.0,2.8,1052.0
1754588270,2014.0,57.0,1957.0,2.8,1052.0
1754588275,2014.0,57.0,1957.0,2.8,1052.0
1754588280,2014.0,57.0,1957.0,2.8,1052.0
1754588285,2014.0,57.0,1957.0,2.8,1052.0
1754588290,2014.0,57.0,1957.0,2.8,1052.0
1754588295,2014.0,57.0,1957.0,2.8,1052.0
1754588300,2014.0,57.0,1957.0,2.8,1052.0
1754588305,2014.0,57.0,1957.0,2.8,1052.0
1754588310,2014.0,56.0,1957.0,2.8,1052.0
1754588315,2014.0,56.0,1958.0,2.8,1052.0
1754588320,2014.0,45.0,1969.0,2.2,1052.0
1754588325,2014.0,45.0,1969.0,2.2,1052.0
1754588330,2014.0,45.0,1969.0,2.2,1052.0
1754588335,2014.0,45.0,1969.0,2.2,1052.0
1754588340,2014.0,45.0,1969.0,2.2,1052.0
1754588345,2014.0,45.0,1969.0,2.2,1052.0
1754588350,2014.0,45.0,1969.0,2.2,1052.0
1754588355,2014.0,45.0,1969.0,2.2,1052.0
1754588360,2014.0,45.0,1969.0,2.2,1052.0
1754588365,2014.0,45.0,1969.0,2.2,1052.0
1754588370,2014.0,45.0,1969.0,2.2,1052.0
1754588375,2014.0,45.0,1969.0,2.2,1052.0
1754588380,2014.0,45.0,1969.0,2.2,1052.0
1754588385,2014.0,45.0,1969.0,2.2,1052.0
